,contents,down_count,is_facebook,is_twitter,mobile_yn,modified_ymdt,object_id,registered_ymdt,ticket,up_count,writer_id,writer_ip,writer_nickname,writer_profile_type
446,"그리고 그 갈등은 분명하게 드러났지만 그것으로 주인공의 인식은 변하지않습니다. 그렇지만, 근본적인 변화는 아니더라도 부분적인 변화가 생기게 됩니다. 그리고.. 또한 그 사이에 또다른 히로인이 부각됩니다. 매우 소극적이었던 '소꿉친구'가 그 소녀와 두번째 갈등을 시작합니다. 그리고.. 이 모든사건이 발생한 사이에 또다른 주인공의 히로인과도 여러 일을 겪으면서 여러 사건에 말려듭니다.",0,false,false,N,2016-06-18T01:12:31.0+0900,novel-398000,2016-06-18T01:12:31.0+0900,novel02,0,cong****,116.127.xxx.116,학생,naver
447,"이 소설은 두가지 형태의 주인공에 대한 이야기 입니다. 한명은 인기가 있었기 때문에 오히려 선망의 인물로서 사람들이 접근하지 않았던 소년과 한명은 평범한 외모로 특유의 착한 성격을 가지고 있지만 자신이 여자들에게 인기가 있는지도, 그게 얼마나 심한지도 생각하지 않는 소년입니다. 이 소설은 전자의 입장에서 후자를 바라봅니다. 그리고, 그 소년과 비교하면서 좌절하며 자신이 조연이라고 생각하게 됩니다. 그러던 중 어떤 한 소녀가 주인공의 히로인일줄 알았던 소녀와 친해지게 되었고. 어느새 친해지게 됩니다. 그래서 그 소녀는 근처에서 바라보면서 항상 말하는 '나는 조연이니까'라는 말에 대해서 불만을 가집니다. 왜냐하면 그 생각을 가지고 있는 한 자신을 제대로 봐주지 않을것이라고 생각하기 때문입니다. 그리고 이 소설은 그 '조연'을 자칭하는 또다른 소녀가 등장하면서 갈등을 겪게 됩니다.",0,false,false,N,2016-06-18T01:06:55.0+0900,novel-398000,2016-06-18T01:06:55.0+0900,novel02,0,cong****,116.127.xxx.116,학생,naver
448,"일상물인데, 솔직히 신혜가 주인공, 주인공이 히로인 같습니다. 주인공은 작가공인 '비극의 히로인'이라고 하니.. 제 신혜 주인공설은 아직도 끝나지 않았다! 
솔직히 말해서.. 신혜가 첫 히로인인데.. 일상계 소설이라는 점에서 매우 사기캐스러움. 눈치도 빠르고, 배우는 속도도 빠르고, 공부도 어느정도 하고, 음식도 어느정도 하고..가만보면 리얼 사기캐.",0,false,false,N,2016-06-18T00:56:59.0+0900,novel-398000,2016-06-18T00:56:59.0+0900,novel02,0,cong****,116.127.xxx.116,학생,naver
449,"이작품 정말 재밌다,본거 후회안한다. 보장함",0,false,false,Y,2016-07-03T19:21:41.0+0900,novel-398000,2016-06-12T23:06:41.0+0900,novel02,1,2015****,218.238.xxx.18,Sterben,naver
450,"여러분 반드시 이 작품을 보셔야 합니다
엄청 재밌습니다 재미는 보장하죠",0,false,false,Y,2016-07-03T19:21:39.0+0900,novel-398000,2016-06-12T22:54:48.0+0900,novel02,2,eric****,219.254.xxx.10,에릭,naver
451,"1등이다!

이 소설은 하렘이지만, 그 하렘이 주인공의 친구입니다. 이 소설의 주인공 박시환은 자기가 조연이라고 생각하고, 하렘을 가지고 있는 이인공을 주인공으로 생각하는데.... 개뿔 걔도 하렘을 가지고 있어",0,false,false,Y,2016-07-03T19:21:36.0+0900,novel-398000,2016-06-12T06:19:26.0+0900,novel02,2,bria****,1.235.xxx.120,벌컥벌컥,naver
452,정말 재미있는 작품이네요! 단지 작품설명에 오타가...?,0,false,false,N,2016-06-21T23:55:02.0+0900,novel-491396,2016-06-21T23:55:02.0+0900,novel02,0,xodm****,122.45.xxx.125,불행시티,naver
453,"다작의 상징 씨즐이 낳은, 필력을 조금만 더 올리고 진지해져도 얼마든지 판타지가 될수도 있을만한, 부족하지만 아마추어 소설에서는 상당히 만족스런 작품.",0,false,false,Y,2016-06-18T23:20:00.0+0900,novel-491396,2016-06-18T23:20:00.0+0900,novel02,0,jung****,124.53.xxx.177,단풍잎,naver
454,"이 작품의 표지 퀄리티를 말하자면
표지를 확대해서 보고싶다.
표지를 자세하게 관찰하고싶다.
표지를 핣고 싶다. (로리콘이 뭐어때서?!!) (철컹철컹)",0,false,false,Y,2016-06-15T16:48:10.0+0900,novel-491396,2016-06-15T16:48:10.0+0900,novel02,0,gh_y****,121.158.xxx.112,Gc,naver
455,루트가르네라는 여동생이었다면 새삼 삶이 행복했을텐데,0,false,false,Y,2016-06-13T23:53:32.0+0900,novel-491396,2016-06-13T23:53:32.0+0900,novel02,0,qazm****,211.36.xxx.156,이상한_이야기,naver
456,기대작!,0,false,false,N,2016-07-24T13:34:05.0+0900,novel-399491,2016-07-24T13:34:05.0+0900,novel02,0,hwo5****,116.124.xxx.153,,naver
457,리뷰들 한 번씩 쓰는건 어뗘유?,0,false,false,Y,2016-07-01T00:03:34.0+0900,novel-469575,2016-06-13T22:43:59.0+0900,novel02,1,kkam****,111.205.xxx.129,쿠마몬,novel
458,작가의 필력이 엄청나다,0,false,false,Y,2016-07-24T06:48:27.0+0900,novel-409223,2016-07-24T06:48:27.0+0900,novel02,0,jhja****,180.64.xxx.154,dibo,naver
459,"흔한 소재와 지루해질수 있는 내용을 흥미진진한 스토리와 실력으로 커버하는 작가의 퀄러티. 그렇지만, 굳이 찾는다면 그 '흔한 소재'라는것이 약간 아쉬운 부분이다.",0,false,false,N,2016-07-12T23:52:52.0+0900,novel-409223,2016-06-18T02:22:55.0+0900,novel02,2,cong****,116.127.xxx.116,학생,naver
460,꿀잼,0,false,false,Y,2016-06-09T22:46:55.0+0900,novel-409223,2016-06-09T22:46:55.0+0900,novel02,0,insy****,223.62.xxx.137,버섯돌이,naver
461,언제나. 2년 후에도. 혹여나 더 걸리더라도. 작가님의 작품을 사랑하는 독자로써 기다리겠습니다,0,false,false,Y,2016-06-17T23:07:40.0+0900,novel-492721,2016-06-17T23:07:40.0+0900,novel02,0,purp****,182.224.xxx.48,보라,naver
462,이소설에 완결은없습니다. 그럴꺼라고 믿습니다 작가님,0,false,false,Y,2016-06-13T08:01:29.0+0900,novel-492721,2016-06-13T08:01:29.0+0900,novel02,0,gang****,61.78.xxx.155,카즈토,naver
463,조회수가 어째서 높은지 알 수 있는 작품!,0,false,false,N,2016-06-25T14:34:40.0+0900,novel-146405,2016-06-25T14:34:40.0+0900,novel02,0,jong****,211.211.xxx.31,장미,naver
464,1등이다 그리고 제가 지금까지 읽었던 30000권 중 6번째로 재미있습니다(1번째는 드래곤 남매),0,false,false,Y,2016-06-11T23:32:25.0+0900,novel-146405,2016-06-11T23:32:25.0+0900,novel02,0,jonh****,220.73.xxx.174,Crow,naver
465,"재미있다.

할말이 그것 뿐이냐고 묻는다면,

대답하지 못할것이다.

왜냐?

라이트노벨이 과연 어떤 장르라고 생각하지?

다른건 몰라도 이거 하나 만큼은 정확하다.

정의하기가 불가능에 가깝다.

그러므로 나는 이 작품에 대해 정확한 평가를 내릴 수 없다.

왜냐?

이 작품은

&lt;라이트노벨&gt; 그 자체니까.",0,false,false,N,2016-06-19T20:55:27.0+0900,novel-355606,2016-06-19T16:37:36.0+0900,novel02,1,jung****,124.53.xxx.177,단풍잎,naver
466,"솔직히 말해서 이 작품에는 작가가 정을 주지 않는다. 글을 많이 써보고 지우고 해봤으며, 씨즐님의 작품들을 많이 들 봐왔다면, 얼마든지 알수있는 사실. 작가는 이 작품에 정을 주지 않았다. 이 글은 심심할때 쓰는 낙서에 불과하며, 얼마든지 퀄이 높아질수도 있다. 하지만 작가는 이 글을 실패작이라고 보고있는듯 하다. 하지만 분명히 말한다. 이 작품은, 씨즐님의 재능이라면, 얼마든지 명작이 될 수 있다.",0,false,false,Y,2016-06-21T22:32:51.0+0900,novel-313327,2016-06-18T23:25:25.0+0900,novel02,1,jung****,124.53.xxx.177,단풍잎,naver
467,매우 가끔 올라오지만 정말 재미있습니다,0,false,false,N,2016-06-21T22:32:51.0+0900,novel-313327,2016-06-14T18:20:26.0+0900,novel02,1,dydt****,124.54.xxx.234,베리,naver
468,어.....음.....마땅히 할말은 없지만 완전 잼슴다!!!!!!,0,false,false,Y,2016-06-22T22:20:32.0+0900,novel-313327,2016-06-13T22:20:16.0+0900,novel02,2,wjdr****,114.30.xxx.249,시론티,naver
469,"리뷰... 이세계 전이계 먼치킨물 입니다. 스토리 전개도 깔끔하고 문체도 읽기 편하나 매우 갱신이 느립니다. 개인적으로는 좋게 읽고 있지만 가볍게 읽기에는 너무 다음화가 안 나오므로 하차하기 쉬운 작품이라 생각됩니다. 관심작으로 등록해놓고 정신줄 놓고 살다 어느 날 봤을 때 갱신되어 있다, 식으로 읽으실 분들에겐 추천해드릴 수 있습니다. 총평은, 그래서 다음화는? 입니다",0,false,false,Y,2016-06-21T22:32:49.0+0900,novel-313327,2016-06-12T01:40:03.0+0900,novel02,2,tcv6****,121.132.xxx.19,모와와,naver
470,이쪽의 세계관은 두개의 세계관이 공존해있는것으로서 지구에서의 일과 글로리아(이세계)에서 일어나는일을 바꿔가며 넓히고있다. 게다가 전생의 기억같은 추상적인 것들 또한 나타나 이야기가 더욱확장되고 독자가 계속볼수 있도록 흥미를유발시킨다. 그다음으로 등장인물의 특성이 잘드러나고 있으며 부분설명 및 인물소개가 있어서 이해하기쉽도록 도와준다. 여기에 약간의 재미와 판타지성같은 우리에게 상상력이 필요한것들이 있어서 상상력이나 생각등을 더 많이할수 있게될것같다. 완결이 아직 아닌때지만 나중에 다시봐도 좋은 소설인것같다.,0,false,false,Y,2016-07-28T15:31:57.0+0900,novel-292044,2016-07-28T15:31:57.0+0900,novel02,0,chfh****,58.239.xxx.166,룻네,naver
471,재미있다.,0,false,false,N,2016-06-11T01:57:05.0+0900,novel-292044,2016-06-11T01:57:05.0+0900,novel02,0,05cm****,1.225.xxx.156,조은인,novel
472,1화15화 내놔,0,false,false,Y,2016-07-30T06:56:45.0+0900,novel-460811,2016-07-20T09:24:09.0+0900,novel02,2,wown****,221.156.xxx.152,박재준,naver
473,이거1화부터15화어디간거죠,0,false,false,Y,2016-07-30T06:56:46.0+0900,novel-460811,2016-06-26T05:16:18.0+0900,novel02,2,sung****,27.203.xxx.204,Guiltycrown19548,naver
474,"최근에 본 소설 중에 제일 다음이 기다려지는 작품입니다.^^  연재도 자주 해주시고, 세계관도 신선해서 늘 감탄하며 봅니다.",0,false,false,N,2016-07-26T23:45:03.0+0900,novel-535675,2016-07-26T17:20:24.0+0900,novel02,1,koal****,222.238.xxx.188,레이첼2,naver
475,"아니 이 재밌는 작품에 평이 하나도 없는거죠? 판타지 로맨스물 좋아하시는 분들이라면 첫회부터 쉬지않고 정주행하게 돨것이에요 저처럼요  ㅋ 오랫만에 설래는 작품 읽어서 좋네요
추천합니다 엄지척~!!",3,false,false,Y,2016-07-04T21:02:03.0+0900,novel-535675,2016-07-02T01:59:13.0+0900,novel02,3,yuri****,220.89.xxx.193,,naver
476,생각을 내려놓고 가볍고 편하게 읽으시면요. 이 작품은 정말 흥미진진할 거라는 생각이 들어요. 제가 쓰면서도 그렇거든요. -_-ㅋ 문장 삽질이 가끔 있어 그게 단점이지만.... (아무도 안 써줘서 셀프 서평. ㅋ_ㅋ),3,false,false,N,2016-07-20T10:11:39.0+0900,novel-535675,2016-06-11T17:54:42.0+0900,novel02,4,yuir****,49.171.xxx.250,디버스 대도서관 남쪽 본부,novel
477,"구체적인 세계관, 자세한 묘사, 설득력 있는 전개 거기에 녹아있는 달콤한 로맨스까지 ㅎ 이 작가님 작품은 믿고 볼수 있어서 좋아요~ 추천합니다 ㅎㅎㅎ 
작가님 앞으로도 좋은글 많이 써주세요 &gt;_&lt;*",0,false,false,Y,2016-07-19T01:34:32.0+0900,novel-402499,2016-07-05T20:29:08.0+0900,novel02,3,yuri****,220.89.xxx.193,,naver
478,Mj 님 / 첫 질문이 이런 질문일 줄이야ㅋ 닉네임입니다^^,0,false,false,N,2016-07-18T01:22:53.0+0900,novel-336232,2016-07-13T15:05:21.0+0900,novel02,1,umin****,175.124.xxx.254,김견,novel
479,오빠가 김견? 닉네임입니까?ㅋㅋ,0,false,false,N,2016-07-25T15:14:39.0+0900,novel-336232,2016-07-13T14:53:21.0+0900,novel02,2,sent****,39.115.xxx.122,Mj,naver
480,굿 소설,0,false,false,Y,2016-07-25T15:14:45.0+0900,novel-336232,2016-07-04T11:36:29.0+0900,novel02,2,mins****,223.62.xxx.206,,naver
481,"엇 베리에도 리뷰 칸이 생겼군요!^^ 리뷰도 환영합니다^^

하지만, 궁금하신 점이나 건의사항 등도 여기 올려주시면 제가 답변드리기 더 편할 것 같아요~ 새글 기능이 없다 보니 댓글에 답글 다는 게 쉽지 않더라고요^^

환영합니다!

(아, 미리 말씀드리는 것은, 지난 내용이나 설정 같은 것들은 답변을 드리겠지만, 아직 나오지 않은 내용 및 전개와 직접적인 관련이 있는 질문은 사실상 답변드리기가 어려워서;; 자제를 부탁드립니다^^a)",0,false,false,Y,2016-07-18T01:22:46.0+0900,novel-336232,2016-06-10T12:18:10.0+0900,novel02,3,umin****,223.62.xxx.27,김견,novel
482,"대학교라는 단어에도 한자를 꼬박꼬박
아주 질린다.  서로 뜻이 달라 잘못 해석될 여지가 있을 때나 쓸 것을 아주 거슬리게 도배해놨다.
두 챕터를 읽고 덮는다.

거슬린다 거슬려.
코웃음치고 접었다.",0,false,false,Y,2016-07-31T01:41:12.0+0900,novel-212381,2016-07-31T01:41:12.0+0900,novel02,0,gump****,122.38.xxx.16,탈리온,naver
483,먼치킨의 수준이 달라....아주 많이...,0,false,false,Y,2016-07-09T16:50:49.0+0900,novel-212381,2016-06-25T00:18:17.0+0900,novel02,0,ycg6****,119.64.xxx.152,몽키스패너,naver
484,"지금까지본 먼치킨 작품중 단연 최고라고 할수있다, 나중에 다른 작품을 본다면 모르겠지만 이 작품을 쓰신 작가님이 대단하다고 느낀다, 작가님 이런 작품을 써주셔서 감사합니다 잘보고 있습니다",0,false,false,Y,2016-06-16T10:30:40.0+0900,novel-212381,2016-06-16T10:30:40.0+0900,novel02,0,luck****,125.129.xxx.66,만두속,naver
485,음 일단 꿀잼,0,false,false,N,2016-07-29T00:00:47.0+0900,novel-481640,2016-07-28T23:59:04.0+0900,novel02,1,rive****,116.121.xxx.133,eidhsgs재원,naver
486,"확실히 무협이랑 판타지랑 SF라는 세가지 장르를 하나에 합쳤다는게 상당히 색다르네요!
내용도 재미있고...

몰상식한분들이 별점테러만 안한다면 흥할만한 소설인데 말이죠...",0,false,false,N,2016-07-29T00:00:45.0+0900,novel-481640,2016-07-28T23:54:08.0+0900,novel02,2,rlat****,116.121.xxx.133,,naver
487,안녕하세요 작가님 잘 보고 갑니다!너무 재미있게 보고 있어요!앞으로 더 자주 봤으면 좋겠어요^^,0,false,false,Y,2016-07-28T08:40:51.0+0900,novel-480867,2016-07-28T01:33:32.0+0900,novel02,1,fpdl****,223.62.xxx.105,셜린,naver
488,"아 이번에 미스터리 우정 루프물 [침묵의 루프 게임] 1화를 올렸는데요, 나중에 시간 나시면 보러 와주세요~^^",0,false,false,N,2016-07-27T15:59:23.0+0900,novel-480867,2016-07-27T15:48:43.0+0900,novel02,1,mjk0****,221.160.xxx.130,사미시라,naver
489,평행몽의 해결사는 사랑입니다.....ㅠㅠ 미스님 사랑해요!!,0,false,false,N,2016-07-27T15:59:22.0+0900,novel-480867,2016-07-27T15:48:04.0+0900,novel02,1,mjk0****,221.160.xxx.130,사미시라,naver
490,"[바람을 거슬러;신조선] / [전산오류] 연재중인 글하나입니다.
댓글보고 인사차 들어왔는데 제가 개인적으로 좋아하는 닥터후느낌이 나는 것 같아 재미있네요! 게다가 묘사나 인물 간 대화의 분배가 읽기에 흥미를 더해주는 최적의 양인듯!
판타지에 처음으로 손대본 저로써는 작가님 세계관의 크기에 감탄을 표하고갑니다. :)",0,false,false,N,2016-07-27T16:08:38.0+0900,novel-480867,2016-07-23T14:37:20.0+0900,novel02,2,yjn3****,58.179.xxx.199,제이앤,naver
491,전혀 질리지가 않습니다^^ 이렇게 재밌는 퓨전 웹소설은 또 처음이네요! 저는 얼마 전 작가님이 댓글 달아 주신 소설 &lt;마지막 빛의 마법사&gt; 작가입니다. 역시 베스트리그답게 문체도 그렇고 스토리도 전혀 질리지 않습니다! 덕분에 푹 빠져서 본답니다^^,0,false,false,N,2016-07-27T16:08:41.0+0900,novel-480867,2016-06-28T18:28:34.0+0900,novel02,3,eut1****,112.172.xxx.51,달빛그림자,naver
492,작가가 생각하는 바가 잘 드러나는 소설입니다. '소통'이란 수단을 잘 이용하고 있는 작가분입니다. 필체가 저와 많이 달라 개인적으로 훔쳐 배우는 구도 방식이 많지요. 특히 주인공과 주변 인물들을 굴리는데 재능이 아주 뛰어납니다. 후후후후.......,0,false,false,N,2016-07-27T16:08:44.0+0900,novel-480867,2016-06-15T13:43:05.0+0900,novel02,3,dest****,206.125.xxx.130,라인트,naver
493,다츄/고맙습니다ㅠ.ㅠ 역시 미스바라기 다츄쨔응!! ^~^♥,0,false,false,N,2016-07-27T16:08:45.0+0900,novel-480867,2016-06-14T00:25:26.0+0900,novel02,3,jiny****,122.47.xxx.194,미스★,novel
494,언제나 잘보고 가는 소설!이랄까요?,0,false,false,Y,2016-07-27T16:08:46.0+0900,novel-480867,2016-06-14T00:02:56.0+0900,novel02,4,good****,125.186.xxx.183,다츄,naver
495,"고교스포츠로맨스! H2, 슬램덩크 같은 스포츠 만화 좀 본 분이라면 이 글을 읽으면 그림이 막 상상됩니다. 다양한 캐릭터와 흥미진진한 배구게임. 특이하게 여고배구부라는 점이 다른 스포츠 이야기와는 차별됩니다. 
정말 잼나게 보고 있습니다.",3,false,false,N,2016-07-21T11:03:58.0+0900,novel-542683,2016-07-17T03:03:14.0+0900,novel02,1,myl1****,50.24.xxx.123,똑똑똑,naver
496,"이런 게 새로 생겼군요. 
제가 제 작품 리뷰해도 됩니까? ㅋㅋㅋㅋㅋ",2,false,false,N,2016-07-21T11:04:01.0+0900,novel-542683,2016-06-09T16:08:55.0+0900,novel02,1,iyha****,125.181.xxx.53,이가후,novel
497,대체적으로 읽기에 문제가 없믄 작품입니다 내용이 너무 자극적이지 않아서 심심풀이로 봐도 될듯싶음,0,false,false,Y,2016-07-22T06:45:07.0+0900,novel-514089,2016-07-22T06:45:07.0+0900,novel02,0,gusr****,211.200.xxx.120,ktnxvnfd,naver
498,언제나  특이하면서도 참신한 소재 야구를 모르더라도 야구에 빠져 들게 만드는 야구 소설계의 마리화나...성실 연재가 장점이지만 가끔씩 휴재가 잦을 때가 있다.,0,false,false,Y,2016-07-27T02:00:45.0+0900,novel-363487,2016-07-23T12:14:17.0+0900,novel02,1,yyy1****,39.123.xxx.70,worldstory,naver
499,"언제나 알 수 있 듯, 야구를 잘 모르는 사람도 조금만 집중하면 재미있게 볼수 있고, 성실한 연재가 돋보이는 작품입니다.",0,false,false,N,2016-06-10T00:29:11.0+0900,novel-363487,2016-06-09T20:20:07.0+0900,novel02,2,wsle****,58.29.xxx.134,기계의기교,naver
500,"아니 왜 조회수가 안올라가 ㅡㅡ 여러분 독특하고도 신비한 소재를 가지고 이야기를 풀고 있습니다... 저 사실 제목만 보고 끌려서 왔는데... 5화, 6화 보고 나선 중독되어버려섴ㅋㅋㅋㅋ 하루만에 정주행 했습니닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",0,false,false,N,2016-07-29T05:05:02.0+0900,novel-490668,2016-07-29T05:05:02.0+0900,novel02,0,jane****,119.204.xxx.206,행복지수,naver
501,재밌고좋네여,0,false,false,N,2016-06-22T19:41:44.0+0900,novel-306192,2016-06-22T19:41:44.0+0900,novel02,0,mins****,1.252.xxx.19,Bj딴이,naver
502,작품 리뷰라는 무시무시한 기능이 생겼네요. ㄷㄷㄷ...,0,false,false,N,2016-06-10T08:44:57.0+0900,novel-306192,2016-06-10T08:44:57.0+0900,novel02,0,kkkk****,61.47.xxx.91,찾았어,novel
503,명작중에 명작인듯!,0,false,false,Y,2016-07-20T12:08:44.0+0900,novel-20037,2016-07-20T12:08:44.0+0900,novel02,0,kaop****,125.191.xxx.128,김땡땡,naver
504,아이고..이 은백향 때문에 생전 처음 써보는 작품 리뷰를 다 써보네요 흐흐 음..일단 이 길고 긴 은백향의 초반부터 쭉 정주행한 독자로써 이 작품은 제 인생작이라고 할만큼 애정이가고 관심이 가는 작품입니다.그 상황을 하나하나 세심하게 다 표현해주는 은백향은 정말 높은 퀄리티의 작품을 읽고싶으시다는 분 계시면 꼭 한 번 정주행 보시길 바랍니다.처음에는 오..이런 작품이..하면 놀라시겠지만 조금 더 읽다보면 그냥 탄성밖에 나오지않는 그런 작품입니다.제 인생작인 은백향.꿀토끼 작가님 꼭 오랫동안 은백향을 연재 하시고 나서도 좋은 작품 부탁드립니다!,7,false,false,N,2016-07-15T15:49:58.0+0900,novel-405349,2016-06-14T20:31:03.0+0900,novel02,1,wlql****,211.246.xxx.52,꽁냥이,naver
505,1등!! 많이 바뀌어서 글 올리는데 한참 헤맸어요. ㅡ.ㅡv  거의 마무리되가는 중입니다. 여기까지 읽어주신 분들께 다시 한 번 감사드립니다.,0,false,false,N,2016-06-09T14:48:48.0+0900,novel-207399,2016-06-09T14:48:47.0+0900,novel02,0,urdo****,218.154.xxx.30,3Q,novel
506,"킁킁 개인적으로 내취향 스토리라 그런가 킁킁
어디서 대작냄새 안나요? 킁킁",1,false,false,N,2016-07-30T16:41:17.0+0900,novel-537692,2016-06-10T10:03:09.0+0900,novel02,3,love****,183.102.xxx.29,최민혜,naver
507,아는 사람만 찾는 동네 맛집 같은 글입니다. 홍보를 하고 싶어도 홍보할 방법을 모르는 주인장은 작품리뷰에 리뷰는 안쓰고 홍보글을 남깁니다.,0,false,false,N,2016-06-24T13:03:51.0+0900,novel-352853,2016-06-24T13:03:51.0+0900,novel02,0,cspp****,121.164.xxx.123,천세은,novel
508,별 생각없이 클릭했다가 빠져서 계속 읽고 있어요^^ 독립군 이야기라 그래서 무거울 줄 알았는데 재미나게 잘 쓰시네요. 근데 선우랑 다온이 꼭 다시 만나서 사랑하게 해주세요ㅠㅠ 응원합니다!!! 이런 건 오늘의 웹소설 올라가야 합니다!!!,0,false,false,N,2016-07-18T00:11:56.0+0900,novel-494987,2016-06-16T16:09:51.0+0900,novel02,2,msh0****,165.229.xxx.90,현우찡,naver
509,역사에 대해 무지한 편이라ㅠ역사공부도 되고 역사에 대한 자긍심을 가져야겠다 생각하며ㅎ읽고있는데..ㅋ주인공들간의 미묘한 감정들ㅋ특히 감질맛나는 주인공들의 러브라인이 너무 흥미진진하고 재밌어서ㅋ한회한회 잘 보고있어요^^! 실제로는 많은 분들이ㅠ목숨을 잃었겠지만..ㅠ 소설에서라도..주인공들이 행복했으면해요~!!ㅠ영화나 웹툰으로 만들어져도 좋겠다는 소망..살짝 가져봅니다~!!,0,false,false,N,2016-07-18T00:12:00.0+0900,novel-494987,2016-06-16T15:41:20.0+0900,novel02,3,angk****,165.229.xxx.90,길동무1013,naver
510,"아직 오십편밖에(?) 보지 못해서 결말이 유추되진 않지만
왠지 슬플거 같아서 보는내내 마음 졸이며 보고있습니다. 

영화 암살도 떠오르고 게임제목(?)하고 비슷해서 오해도 했었지만 일신의 안락보다 민족을위해 항일무장투쟁을 했던 그분들이 없었더라면 일본이 아니었더라도 우리는 태어나면서부터 식민지 민족이되었을지 모른다는 생각을 해보게 됩니다~

작품성을 위해선 극적인 반전과 절정이나 희노애락이 다 있어야 합니다.  그러나 주요내용이 자랑스럽지만 가슴아픈 역사이기도 해서 한편한편 업데이트 될때마다 해피엔딩이기를 기도하면서 보렵니다~^^*",0,false,false,Y,2016-07-18T00:12:15.0+0900,novel-494987,2016-06-15T23:57:38.0+0900,novel02,1,pdh9****,123.213.xxx.152,허성화,naver
511,본편 23회 수정,0,false,false,Y,2016-07-26T10:04:56.0+0900,novel-330314,2016-07-26T10:04:56.0+0900,novel02,0,chea****,121.55.xxx.79,cheam&#039;by,novel
512,본편 22회 수정,0,false,false,Y,2016-07-15T01:01:12.0+0900,novel-330314,2016-07-15T01:01:12.0+0900,novel02,0,chea****,121.55.xxx.79,cheam&#039;by,novel
513,본편 21회까지 수정,0,false,false,Y,2016-06-27T16:17:00.0+0900,novel-330314,2016-06-27T16:17:00.0+0900,novel02,0,chea****,121.55.xxx.79,cheam&#039;by,novel
514,본편 20회까지 수정 완료.,0,false,false,N,2016-06-13T14:35:30.0+0900,novel-330314,2016-06-13T14:35:30.0+0900,novel02,0,chea****,125.137.xxx.172,cheam&#039;by,novel
515,"Re. 미스(jiny****)님.
감사합니다. :)
아무래도 격변의 시대의 인물들이니만큼 어느 한 주인공만의 시선으로 내용을 담아내기에는 어려움이 있다 판단하였습니다! 하여 드라마와 같이 시선이 바뀌는 형태의 1인칭 주인공시점을 사용했는데요, 이 시점의 장점을 십분 활용해 각 인물들의 감성 표현을 깊이 하고자 노력했습니다. 

댓글 감사합니다! :)
더욱더 분발하겠습니다. 
즐거운 주말 되세요!",0,false,false,N,2016-07-24T00:33:45.0+0900,novel-547981,2016-07-24T00:33:45.0+0900,novel02,0,yjn3****,58.179.xxx.199,글하나,novel
516,"[평행몽의 해결사]를 연재 중인 작가 '미스'입니다!!
전산 오류도 그렇지만 바람을 거슬러는 독자적인 분위기가 있어서 읽는 내내 재미있습니다!
특히 작가님의 부드러운 감성이 빛을 발하는 작품이라 할 수 있겠죠!!
한 번 보면 정신없이 보게 되는 소설이므로 최고라고 생각합니다! :D",0,false,false,N,2016-07-25T21:13:52.0+0900,novel-547981,2016-07-23T20:42:21.0+0900,novel02,1,jiny****,122.47.xxx.194,미스,naver
517,재미있습니다. 비슷비슷한 소설들 가운데 신선한 매력이있습니다. 꼭읽어보세요^^,0,false,false,Y,2016-07-08T17:42:39.0+0900,novel-507854,2016-07-05T03:11:57.0+0900,novel02,1,heej****,114.204.xxx.66,하하하ㅎ항,naver
518,언제오시나요,0,false,false,Y,2016-06-30T15:55:49.0+0900,novel-452155,2016-06-30T15:55:49.0+0900,novel02,0,chlw****,39.7.xxx.124,media,naver
519,북팔공모전???  링크  않되네요ㅜㅠ,0,false,false,Y,2016-07-15T17:49:09.0+0900,novel-144902,2016-07-15T17:49:09.0+0900,novel02,0,suya****,49.167.xxx.13,야수,naver
520,이거 글이 다 어디로???,0,false,false,Y,2016-07-15T17:45:18.0+0900,novel-144902,2016-07-15T17:45:18.0+0900,novel02,0,suya****,49.167.xxx.13,야수,naver
